id,dateJS,price,quantity,total,type,exchange,currency
32815570,2019-08-06T10:26:12.746Z,0.00798600,2.00000000,0.015972,buy,binance,LTC/BTC
10442135,2019-08-06T09:52:16.000Z,12237,0.00450845,55.16990265,buy,cex.io,BTC/USD
32815650,2019-08-06T10:29:24.235Z,0.00798200,3.97000000,0.03168854,buy,binance,LTC/BTC
383455380,2019-08-06T10:28:37.000Z,12259.0,0.64724089,7934.526070509999,sell,bitfinex,BTC/USD
9240754,2019-08-06T09:53:13.022Z,0.00890400,59.28800000,0.527900352,sell,binance,DASH/BTC
10442195,2019-08-06T10:13:26.000Z,12280.9,0.12191207,1497.1899404629999,buy,cex.io,BTC/USD
137444907,2019-08-06T10:30:06.009Z,0.01937800,3.32500000,0.06443185,sell,binance,ETH/BTC
32815370,2019-08-06T10:17:56.327Z,0.00798500,3.56000000,0.028426600000000003,sell,binance,LTC/BTC
10442136,2019-08-06T09:52:48.000Z,12237,0.08438506,1032.61997922,buy,cex.io,BTC/USD
137445183,2019-08-06T10:31:49.555Z,0.01936500,0.57400000,0.011115509999999999,buy,binance,ETH/BTC
383456696,2019-08-06T10:32:05.000Z,12111.06946124,0.02,242.22138922480002,sell,bitfinex,BTC/USD
32815673,2019-08-06T10:29:24.866Z,0.00799600,25.85000000,0.2066966,sell,binance,LTC/BTC
383444022,2019-08-06T10:32:04.000Z,0.019413,0.38386116,0.007451896699079999,sell,bitfinex,ETH/BTC
,2019-08-06T08:54:47.000Z,0.00795200,1.82859099,1.2445529576953953e+07,buy,kraken,LTC/BTC
32815908,2019-08-06T10:32:24.547Z,0.00797400,0.47000000,0.00374778,sell,binance,LTC/BTC
35107053,2019-08-06T08:32:26.710Z,12015.99847934,0.00083239,10.001996974217823,sell,bittrex,BTC/USDT
16184186,2019-08-06T10:32:25.443Z,0.00051700,12.87000000,0.00665379,sell,binance,ETC/BTC
32815951,2019-08-06T10:32:27.841Z,0.00799500,0.87000000,0.00695565,sell,binance,LTC/BTC
137446077,2019-08-06T10:32:45.682Z,0.01951400,0.85600000,0.016703983999999998,sell,binance,ETH/BTC
10442287,2019-08-06T10:32:22.000Z,12100,0.01940000,234.74,sell,cex.io,BTC/USD
,2019-08-06T10:32:37.000Z,12007.90000,0.75000000,1.879341488214734e+13,buy,kraken,BTC/USD
,2019-08-06T10:32:00.000Z,12100.10000,0.01000000,1.89377155107491e+13,sell,kraken,BTC/USD
,2019-08-06T10:32:01.000Z,12100.00000,0.01430000,1.893755900417502e+13,sell,kraken,BTC/USD
10442078,2019-08-06T09:15:56.000Z,12226.8,0.01528691,186.909991188,buy,cex.io,BTC/USD
10442162,2019-08-06T10:02:44.000Z,12237,0.04682000,572.93634,buy,cex.io,BTC/USD
35108030,2019-08-06T08:32:59.720Z,11951.65808553,0.04785532,571.9504222136255,buy,bittrex,BTC/USDT
383463904,2019-08-06T10:33:02.000Z,11937.0,0.33926545,4049.81167665,buy,bitfinex,BTC/USD
165337576,2019-08-06T10:33:05.010Z,11899.80000000,0.00091600,10.900216799999999,buy,binance,BTC/USDT
165337719,2019-08-06T10:33:05.010Z,11887.65000000,0.00129800,15.430169699999999,buy,binance,BTC/USDT
10442057,2019-08-06T08:59:27.000Z,12200,0.00411075,50.15115,sell,cex.io,BTC/USD
861598,2019-08-06T10:29:13.000Z,0.019418,0.34300800,0.006660529344,buy,cex.io,ETH/BTC
383460583,2019-08-06T10:33:04.000Z,0.019532,2.0,0.039064,buy,bitfinex,ETH/BTC
,2019-08-06T10:33:03.000Z,11737.00000,1.50000000,1.8369432971443227e+13,sell,kraken,BTC/USD
,2019-08-06T16:18:12.000Z,0.00052700,0.00000032,824812.0701458136,sell,kraken,ETC/BTC
383466805,2019-08-06T10:33:28.000Z,11872.0,0.01085913,128.91959136,sell,bitfinex,BTC/USD
35101369,2019-08-06T07:50:49.650Z,0.00050358,2.39192474,0.0012045254605691999,sell,bittrex,ETC/BTC
,2019-08-06T15:46:33.000Z,0.019490,0.20582824,3.0503923612250194e+07,sell,kraken,ETH/BTC
35098797,2019-08-06T07:28:09.960Z,0.00050452,5.74703,0.0028994915755999997,buy,bittrex,ETC/BTC
32816483,2019-08-06T10:33:17.915Z,0.00805900,0.75000000,0.00604425,buy,binance,LTC/BTC
383460815,2019-08-06T10:33:24.000Z,0.019479,2.20171721,0.04288724953359,buy,bitfinex,ETH/BTC
35105042,2019-08-06T08:20:43.970Z,0.00896157,1.94725886,0.0174504965820102,buy,bittrex,DASH/BTC
35095126,2019-08-06T06:53:20.190Z,0.00905,0.00058556,5.299318000000001e-06,sell,bittrex,DASH/BTC
,2019-08-06T10:33:01.000Z,11951.00000,0.30000000,1.870436168766455e+13,sell,kraken,BTC/USD
,2019-08-06T10:32:20.000Z,0.00894000,4.30558759,1.3991882613311766e+07,buy,kraken,DASH/BTC
16183950,2019-08-06T10:15:40.384Z,0.00050700,2.16000000,0.00109512,sell,binance,ETC/BTC
16183936,2019-08-06T10:14:04.763Z,0.00050700,0.41000000,0.00020786999999999997,sell,binance,ETC/BTC
32816872,2019-08-06T10:34:10.502Z,0.00807700,8.82000000,0.07123914,buy,binance,LTC/BTC
165345429,2019-08-06T10:34:23.701Z,11920.91000000,0.31768700,3787.1181351699997,sell,binance,BTC/USDT
383393048,2019-08-06T10:32:34.000Z,0.00051849,168.61623631,0.0874258323643719,sell,bitfinex,ETC/BTC
,2019-08-06T10:33:53.000Z,11807.80000,0.03287387,1.8480241753944605e+13,sell,kraken,BTC/USD
861609,2019-08-06T10:32:54.000Z,0.019469,0.10659900,0.002075375931,sell,cex.io,ETH/BTC
,2019-08-06T10:33:06.000Z,11849.10000,0.41369400,1.8544879317687445e+13,buy,kraken,BTC/USD
383472204,2019-08-06T10:34:44.000Z,0.019476,20.0,0.38952,sell,bitfinex,ETH/BTC
383393024,2019-08-06T10:32:26.000Z,0.0005167,63.24737,0.032679916079,buy,bitfinex,ETC/BTC
383472182,2019-08-06T10:34:39.000Z,0.019489,0.06131,0.00119487059,sell,bitfinex,ETH/BTC
32816856,2019-08-06T10:34:09.124Z,0.00808000,4.25000000,0.03434,buy,binance,LTC/BTC
35100441,2019-08-06T07:42:27.240Z,0.00795817,1.105649,0.008798942702330002,buy,bittrex,LTC/BTC
16184404,2019-08-06T10:34:13.205Z,0.00051900,11.96000000,0.006207240000000001,sell,binance,ETC/BTC
35103621,2019-08-06T08:09:09.940Z,0.00892733,0.15384389,0.0013734151745137002,buy,bittrex,DASH/BTC
35099045,2019-08-06T07:30:12.290Z,0.00892733,0.84,0.007498957200000001,sell,bittrex,DASH/BTC
,2019-08-06T10:40:42.000Z,0.00052900,0.45336801,827931.5744009811,sell,kraken,ETC/BTC
137448492,2019-08-06T10:35:18.692Z,0.01935200,4.23300000,0.081917016,buy,binance,ETH/BTC
35108227,2019-08-06T08:33:06.050Z,0.01956774,2.79047623,0.0546033133448202,sell,bittrex,ETH/BTC
383472180,2019-08-06T10:34:39.000Z,0.01949,0.06131,0.0011949319,sell,bitfinex,ETH/BTC
16184368,2019-08-06T10:33:49.373Z,0.00051900,4.99000000,0.00258981,sell,binance,ETC/BTC
35108390,2019-08-06T08:33:11.470Z,0.01940274,10.90256643,0.21153966177401823,sell,bittrex,ETH/BTC
35106915,2019-08-06T08:32:20.160Z,0.00896442,0.06135367,0.0005500000664214,buy,bittrex,DASH/BTC
32817268,2019-08-06T10:35:41.227Z,0.00803800,17.25000000,0.1386555,sell,binance,LTC/BTC
861610,2019-08-06T10:32:56.000Z,0.019468,0.10740100,0.002090882668,sell,cex.io,ETH/BTC
383471831,2019-08-06T10:35:49.000Z,11932.12931328,0.01854821,221.31964024987323,buy,bitfinex,BTC/USD
9241335,2019-08-06T10:33:47.546Z,0.00904700,0.07600000,0.0006875719999999999,sell,binance,DASH/BTC
9240937,2019-08-06T10:09:52.762Z,0.00895700,3.44700000,0.030874778999999998,sell,binance,DASH/BTC
35110049,2019-08-06T08:34:53.160Z,11914.45,0.02,238.28900000000002,buy,bittrex,BTC/USDT
137448727,2019-08-06T10:35:25.458Z,0.01935800,0.43100000,0.008343298,sell,binance,ETH/BTC
383472227,2019-08-06T10:34:55.000Z,0.019428,0.58,0.01126824,sell,bitfinex,ETH/BTC
383471959,2019-08-06T10:36:11.000Z,11895.0,0.34317701,4082.09053395,buy,bitfinex,BTC/USD
1195001,2019-08-06T10:24:42.000Z,0.0080115,0.83194658,0.00666514002567,buy,cex.io,LTC/BTC
9241298,2019-08-06T10:33:21.210Z,0.00898600,1.14300000,0.010270998,buy,binance,DASH/BTC
383472198,2019-08-06T10:34:44.000Z,0.019481,7.21727,0.14059963687,sell,bitfinex,ETH/BTC
165349912,2019-08-06T10:36:38.597Z,11888.50000000,0.01615800,192.094383,buy,binance,BTC/USDT
10442285,2019-08-06T10:32:20.000Z,12107,0.01010325,122.32004774999999,sell,cex.io,BTC/USD
10442077,2019-08-06T09:15:50.000Z,12226.80000000,0.00203896,24.929956127999997,buy,cex.io,BTC/USD
9241164,2019-08-06T10:32:26.922Z,0.00897900,2.46500000,0.022133234999999998,sell,binance,DASH/BTC
383393044,2019-08-06T10:32:33.000Z,0.00051839,254.09410259,0.1317198418416301,buy,bitfinex,ETC/BTC
1195011,2019-08-06T10:36:14.000Z,0.00804248,0.85231671,0.0068547400938407995,sell,cex.io,LTC/BTC
,2019-08-06T10:34:56.000Z,11911.90000,0.01292826,1.8643168132376707e+13,buy,kraken,BTC/USD
9241098,2019-08-06T10:31:55.956Z,0.00894100,5.24900000,0.04693130899999999,sell,binance,DASH/BTC
,2019-08-06T10:36:19.000Z,11887.40000,0.02000000,1.8604824474578797e+13,sell,kraken,BTC/USD
10442197,2019-08-06T10:14:04.000Z,12271.5,0.00312053,38.293583895,sell,cex.io,BTC/USD
9241353,2019-08-06T10:34:20.476Z,0.00901700,0.26100000,0.0023534370000000003,sell,binance,DASH/BTC
137449086,2019-08-06T10:36:05.740Z,0.01943600,0.35100000,0.006822035999999999,buy,binance,ETH/BTC
35106306,2019-08-06T08:31:45.630Z,0.00796769,0.83693378,0.006668428909568199,buy,bittrex,LTC/BTC
383472209,2019-08-06T10:34:44.000Z,0.019476,6.0,0.116856,sell,bitfinex,ETH/BTC
9241021,2019-08-06T10:18:28.840Z,0.00894900,0.01200000,0.00010738800000000001,sell,binance,DASH/BTC
383431605,2019-08-06T10:33:14.000Z,0.0080481,2.0,0.0160962,sell,bitfinex,LTC/BTC
35099032,2019-08-06T07:30:02.800Z,0.0079662,0.27660449,0.0022034866882379997,buy,bittrex,LTC/BTC
,2019-08-06T10:33:54.000Z,11749.80000,0.02505097,1.8389466690353156e+13,buy,kraken,BTC/USD
35110181,2019-08-06T08:35:20.410Z,0.01941054,0.19256576,0.0037378053871104,buy,bittrex,ETH/BTC
10442036,2019-08-06T08:39:40.000Z,12221.30000000,0.20000000,2444.2599999999998,sell,cex.io,BTC/USD
383472375,2019-08-06T10:37:34.000Z,0.01945,15.35297259,0.29861531687549997,sell,bitfinex,ETH/BTC
35103640,2019-08-06T08:09:18.300Z,0.0089682,0.06055437,0.000543063701034,buy,bittrex,DASH/BTC
165351606,2019-08-06T10:37:54.521Z,11962.91000000,0.00084500,10.10865895,buy,binance,BTC/USDT
16184167,2019-08-06T10:32:23.448Z,0.00051700,5.04000000,0.00260568,sell,binance,ETC/BTC
383474407,2019-08-06T10:38:11.000Z,11942.0,0.1,1194.2,sell,bitfinex,BTC/USD
,2019-08-06T10:36:24.000Z,11864.10000,0.00287980,1.8568357979547246e+13,sell,kraken,BTC/USD
32817189,2019-08-06T10:35:08.732Z,0.00802100,2.49000000,0.019972290000000004,sell,binance,LTC/BTC
35109845,2019-08-06T08:34:25.100Z,11913.621,0.00842961,100.42717871781,sell,bittrex,BTC/USDT
861612,2019-08-06T10:32:58.000Z,0.019479,0.10781800,0.0021001868219999997,sell,cex.io,ETH/BTC
,2019-08-06T08:46:27.000Z,0.00797900,0.01293487,1.2487782793683728e+07,sell,kraken,LTC/BTC
383431650,2019-08-06T10:33:55.000Z,0.0080511,0.02862727,0.000230481013497,sell,bitfinex,LTC/BTC
383393054,2019-08-06T10:32:36.000Z,0.0005182,120.37943597,0.062380623719654006,sell,bitfinex,ETC/BTC
10442159,2019-08-06T10:02:33.000Z,12236.80000000,0.03358000,410.91174399999994,buy,cex.io,BTC/USD
10442259,2019-08-06T10:31:56.000Z,12224.3,0.00201334,24.611672162,sell,cex.io,BTC/USD
35101671,2019-08-06T07:53:34.830Z,0.00050321,28.26,0.014220714600000002,buy,bittrex,ETC/BTC
16184095,2019-08-06T10:32:03.505Z,0.00051500,30.00000000,0.015450000000000002,sell,binance,ETC/BTC
16184299,2019-08-06T10:33:12.641Z,0.00052100,19.26000000,0.01003446,sell,binance,ETC/BTC
32817300,2019-08-06T10:36:05.412Z,0.00804400,0.25000000,0.002011,sell,binance,LTC/BTC
165352591,2019-08-06T10:38:42.769Z,11917.98000000,0.03341500,398.2393017,sell,binance,BTC/USDT
137449638,2019-08-06T10:38:02.552Z,0.01946500,0.20500000,0.003990324999999999,buy,binance,ETH/BTC
,2019-08-06T10:33:46.000Z,11849.20000,0.33804538,1.8545036308991703e+13,buy,kraken,BTC/USD
16184345,2019-08-06T10:33:42.232Z,0.00051800,20.89000000,0.01082102,buy,binance,ETC/BTC
,2019-08-06T10:34:08.000Z,11830.30000,0.20531895,1.8515456410413242e+13,buy,kraken,BTC/USD
35109531,2019-08-06T08:33:54.490Z,0.01943522,2.11874592,0.041178293079302396,buy,bittrex,ETH/BTC
9241186,2019-08-06T10:32:36.447Z,0.00898200,0.59100000,0.005308362,buy,binance,DASH/BTC
383474503,2019-08-06T10:39:00.000Z,11939.0,0.01,119.39,sell,bitfinex,BTC/USD
383431530,2019-08-06T10:17:48.000Z,0.0079704,0.96897,0.007723078488000001,sell,bitfinex,LTC/BTC
,2019-08-06T10:36:35.000Z,11876.80000,0.00200000,1.858823473495915e+13,buy,kraken,BTC/USD
16184406,2019-08-06T10:34:13.311Z,0.00051900,6.97000000,0.00361743,sell,binance,ETC/BTC
165353264,2019-08-06T10:39:39.454Z,11939.90000000,0.00925500,110.50377449999999,buy,binance,BTC/USDT
,2019-08-06T10:01:59.000Z,0.00797600,0.00000765,1.2483123700375058e+07,buy,kraken,LTC/BTC
10442293,2019-08-06T10:32:22.000Z,12078.7,0.00196656,23.753488272000002,sell,cex.io,BTC/USD
383474590,2019-08-06T10:39:41.000Z,11947.0,0.005,59.735,sell,bitfinex,BTC/USD
32817116,2019-08-06T10:34:48.425Z,0.00804000,2.11000000,0.0169644,sell,binance,LTC/BTC
165353461,2019-08-06T10:39:55.303Z,11920.66000000,0.01483200,176.80722912,buy,binance,BTC/USDT
9241294,2019-08-06T10:33:20.865Z,0.00901000,0.80000000,0.007208000000000001,buy,binance,DASH/BTC
16184440,2019-08-06T10:35:10.912Z,0.00051500,8.57000000,0.0044135500000000005,sell,binance,ETC/BTC
35110222,2019-08-06T08:35:32.610Z,0.01937516,0.37195103,0.0072066107184148,buy,bittrex,ETH/BTC
35094293,2019-08-06T06:46:28.850Z,0.0090537,14.014,0.1268785518,sell,bittrex,DASH/BTC
383431532,2019-08-06T10:17:48.000Z,0.0079704,0.00000938,7.476235200000001e-08,sell,bitfinex,LTC/BTC
165354641,2019-08-06T10:40:34.814Z,11876.99000000,0.67063300,7965.10143467,sell,binance,BTC/USDT
165354473,2019-08-06T10:40:32.459Z,11865.64000000,0.00371500,44.0808526,sell,binance,BTC/USDT
383474713,2019-08-06T10:40:27.000Z,11893.0,0.02,237.86,sell,bitfinex,BTC/USD
165354559,2019-08-06T10:40:33.611Z,11861.90000000,0.02359700,279.90525429999997,buy,binance,BTC/USDT
35094275,2019-08-06T06:46:24.600Z,0.00905441,0.06213066,0.0005625564692106,sell,bittrex,DASH/BTC
35108809,2019-08-06T08:33:22.180Z,0.00803674,0.44857142,0.0036050518739708004,buy,bittrex,LTC/BTC
10442265,2019-08-06T10:32:04.000Z,12190.3,0.01300000,158.4739,sell,cex.io,BTC/USD
165355368,2019-08-06T10:41:04.381Z,11892.56000000,0.02177300,258.93670887999997,buy,binance,BTC/USDT
,2019-08-06T10:40:35.000Z,0.00052800,2.75000000,826366.4828272657,sell,kraken,ETC/BTC
9241116,2019-08-06T10:32:01.211Z,0.00895800,3.20400000,0.028701432000000002,sell,binance,DASH/BTC
383431553,2019-08-06T10:32:05.000Z,0.0079681,15.4555524,0.12315138707844,buy,bitfinex,LTC/BTC
35110500,2019-08-06T08:36:33.650Z,11874.30905293,0.6,7124.585431758001,buy,bittrex,BTC/USDT
10442421,2019-08-06T10:36:09.000Z,11850.8,0.20000000,2370.16,sell,cex.io,BTC/USD
10442393,2019-08-06T10:34:12.000Z,11799,0.03698239,436.35521960999995,sell,cex.io,BTC/USD
35094754,2019-08-06T06:50:03.090Z,0.00050498,7.4789247,0.0037767073950060004,sell,bittrex,ETC/BTC
383472306,2019-08-06T10:35:27.000Z,0.019383,1.0,0.019383,buy,bitfinex,ETH/BTC
,2019-08-06T10:33:41.000Z,11794.90000,0.12652817,1.8460051983878086e+13,buy,kraken,BTC/USD
383472354,2019-08-06T10:37:14.000Z,0.019463,3.0,0.058389,sell,bitfinex,ETH/BTC
10442178,2019-08-06T10:06:47.000Z,12249.80000000,0.01505288,184.39476942399997,buy,cex.io,BTC/USD
165355768,2019-08-06T10:41:34.413Z,11906.51000000,0.00449900,53.567388490000006,buy,binance,BTC/USDT
137450468,2019-08-06T10:40:59.623Z,0.01948300,0.07800000,0.001519674,buy,binance,ETH/BTC
861614,2019-08-06T10:38:52.000Z,0.019436,0.01454600,0.00028271605599999996,buy,cex.io,ETH/BTC
137450253,2019-08-06T10:40:32.834Z,0.01945600,0.19700000,0.0038328320000000004,sell,binance,ETH/BTC
35109557,2019-08-06T08:33:56.890Z,0.01943522,7.16465226,0.13924659289659722,buy,bittrex,ETH/BTC
137450412,2019-08-06T10:40:55.200Z,0.01950300,0.51200000,0.009985536,sell,binance,ETH/BTC
35096796,2019-08-06T07:08:06.560Z,0.00902396,0.38743722,0.0034962179757912,buy,bittrex,DASH/BTC
861601,2019-08-06T10:32:16.000Z,0.019403,0.34351000,0.006665124529999999,sell,cex.io,ETH/BTC
,2019-08-06T10:35:37.000Z,11926.40000,0.00353001,1.8665862397753305e+13,sell,kraken,BTC/USD
,2019-08-06T10:40:33.000Z,11865.70000,0.00204891,1.857086508005377e+13,buy,kraken,BTC/USD
32817554,2019-08-06T10:39:34.081Z,0.00803000,0.40000000,0.0032120000000000004,sell,binance,LTC/BTC
383472362,2019-08-06T10:37:21.000Z,0.019453,2.0,0.038906,sell,bitfinex,ETH/BTC
35110889,2019-08-06T08:38:13.490Z,11950.16,0.0008368,9.999893887999999,sell,bittrex,BTC/USDT
,2019-08-06T10:34:24.000Z,11895.80000,0.03370801,1.861796983501832e+13,sell,kraken,BTC/USD
10442224,2019-08-06T10:24:22.000Z,12231.2,0.00666247,81.490003064,buy,cex.io,BTC/USD
383431624,2019-08-06T10:33:27.000Z,0.0080451,1.0837447,0.00871883448597,buy,bitfinex,LTC/BTC
10442264,2019-08-06T10:32:02.000Z,12200,0.07831340,955.42348,sell,cex.io,BTC/USD
35097896,2019-08-06T07:17:53.450Z,0.009,0.23593064,0.00212337576,sell,bittrex,DASH/BTC
16184610,2019-08-06T10:40:40.718Z,0.00051800,9.25000000,0.0047915,sell,binance,ETC/BTC
165357171,2019-08-06T10:43:05.554Z,11900.00000000,0.20000000,2380,sell,binance,BTC/USDT
32817328,2019-08-06T10:36:17.026Z,0.00803900,10.00000000,0.08038999999999999,buy,binance,LTC/BTC
,2019-08-06T15:51:09.000Z,0.019460,0.04260971,3.0456975794607684e+07,buy,kraken,ETH/BTC
383477207,2019-08-06T10:42:57.000Z,11900.0,0.075,892.5,buy,bitfinex,BTC/USD
9241285,2019-08-06T10:33:16.970Z,0.00901200,22.15200000,0.199633824,sell,binance,DASH/BTC
137450815,2019-08-06T10:42:18.527Z,0.01948500,1.82000000,0.0354627,buy,binance,ETH/BTC
10442401,2019-08-06T10:34:42.000Z,11852.5,0.06331744,750.4699576,sell,cex.io,BTC/USD
16184388,2019-08-06T10:33:55.487Z,0.00051800,90.00000000,0.04662,buy,binance,ETC/BTC
,2019-08-06T10:34:54.000Z,11900.10000,1.58234212,1.8624700070619316e+13,buy,kraken,BTC/USD
9241078,2019-08-06T10:29:13.604Z,0.00892700,0.18300000,0.001633641,sell,binance,DASH/BTC
,2019-08-06T10:32:43.000Z,0.00801000,38.00060000,1.2536351383565314e+07,buy,kraken,LTC/BTC
35110182,2019-08-06T08:35:20.410Z,0.01941054,0,0,buy,bittrex,ETH/BTC
383477259,2019-08-06T10:43:30.000Z,11919.0,0.015,178.785,sell,bitfinex,BTC/USD
10442428,2019-08-06T10:36:31.000Z,11858.9,0.02162090,256.40009101,buy,cex.io,BTC/USD
383477241,2019-08-06T10:43:11.000Z,11917.0,0.1,1191.7,buy,bitfinex,BTC/USD
383431657,2019-08-06T10:34:39.000Z,0.0080531,30.0,0.241593,sell,bitfinex,LTC/BTC
10442395,2019-08-06T10:34:27.000Z,11850,0.05546309,657.2376165,buy,cex.io,BTC/USD
35109965,2019-08-06T08:34:39.180Z,0.00899665,0.26979397,0.0024272419202005,sell,bittrex,DASH/BTC
32817822,2019-08-06T10:43:33.524Z,0.00803000,75.93000000,0.6097179000000001,buy,binance,LTC/BTC
16184622,2019-08-06T10:41:11.169Z,0.00051800,1.20000000,0.0006216,sell,binance,ETC/BTC
10442142,2019-08-06T09:53:45.000Z,12236.90000000,0.00666370,81.54303053,sell,cex.io,BTC/USD
35095796,2019-08-06T06:58:58.250Z,0.00050613,16.12732657,0.008162523796874101,buy,bittrex,ETC/BTC
165358150,2019-08-06T10:44:38.210Z,11881.52000000,0.00367100,43.617059919999996,sell,binance,BTC/USDT
,2019-08-06T10:32:50.000Z,0.00802000,13.47591498,1.2552002317143925e+07,buy,kraken,LTC/BTC
383477492,2019-08-06T10:45:01.000Z,11851.0,0.00070789,8.38920439,sell,bitfinex,BTC/USD
35102855,2019-08-06T08:03:12.050Z,0.00892354,0.26979397,0.0024075172830538,buy,bittrex,DASH/BTC
9241410,2019-08-06T10:37:42.541Z,0.00899500,0.21800000,0.0019609099999999997,buy,binance,DASH/BTC
9241209,2019-08-06T10:33:03.204Z,0.00900100,3.51200000,0.031611512,sell,binance,DASH/BTC
35102384,2019-08-06T08:00:41.840Z,0.00797403,0.40930625,0.0032638203166874998,buy,bittrex,LTC/BTC
,2019-08-06T10:40:28.000Z,11870.10000,0.08392852,1.8577751410161523e+13,sell,kraken,BTC/USD
35111611,2019-08-06T08:43:23.090Z,11921.68,0.01986584,236.8341874112,sell,bittrex,BTC/USDT
,2019-08-06T11:25:19.000Z,0.00805900,9.00000000,1.2613066108013703e+07,sell,kraken,LTC/BTC
9241142,2019-08-06T10:32:14.499Z,0.00897200,0.52500000,0.004710300000000001,sell,binance,DASH/BTC
35111315,2019-08-06T08:41:13.340Z,0.01946108,0.3180682,0.006189950685656,sell,bittrex,ETH/BTC
9241189,2019-08-06T10:32:39.749Z,0.00897800,0.59100000,0.005305997999999999,sell,binance,DASH/BTC
165359734,2019-08-06T10:45:26.613Z,11806.39000000,0.04227900,499.16236280999993,buy,binance,BTC/USDT
16184265,2019-08-06T10:33:05.635Z,0.00051900,38.40000000,0.019929600000000002,sell,binance,ETC/BTC
165360209,2019-08-06T10:45:43.459Z,11834.95000000,0.03490000,413.039755,sell,binance,BTC/USDT
165360620,2019-08-06T10:46:00.760Z,11829.01000000,0.02536100,299.99552261,sell,binance,BTC/USDT
10442400,2019-08-06T10:34:42.000Z,11852.5,0.05500000,651.8875,sell,cex.io,BTC/USD
16184726,2019-08-06T10:46:07.024Z,0.00051900,25.12000000,0.013037280000000002,sell,binance,ETC/BTC
861602,2019-08-06T10:32:22.000Z,0.019419,0.34299000,0.00666052281,buy,cex.io,ETH/BTC
,2019-08-06T10:44:34.000Z,11889.70000,0.00360000,1.8608430053796164e+13,buy,kraken,BTC/USD
32817663,2019-08-06T10:40:40.921Z,0.00804100,1.07000000,0.00860387,buy,binance,LTC/BTC
10442197,2019-08-06T10:14:04.000Z,12271.50000000,0.00312053,38.293583895,sell,cex.io,BTC/USD
,2019-08-06T10:34:40.000Z,0.00806500,0.35600000,1.2622432143465577e+07,sell,kraken,LTC/BTC
9241234,2019-08-06T10:33:10.209Z,0.00898700,0.75800000,0.006812146,buy,binance,DASH/BTC
16184702,2019-08-06T10:45:10.261Z,0.00051800,146.21000000,0.07573678,sell,binance,ETC/BTC
,2019-08-06T10:37:36.000Z,11938.60000,0.00021140,1.8684957879439555e+13,sell,kraken,BTC/USD
9241337,2019-08-06T10:33:47.546Z,0.00906000,3.02000000,0.027361200000000002,sell,binance,DASH/BTC
137452208,2019-08-06T10:46:41.833Z,0.01959000,0.26000000,0.0050934000000000005,buy,binance,ETH/BTC
16184363,2019-08-06T10:33:48.544Z,0.00051900,30.00000000,0.01557,sell,binance,ETC/BTC
137452301,2019-08-06T10:46:49.154Z,0.01957900,0.13200000,0.002584428,buy,binance,ETH/BTC
35101670,2019-08-06T07:53:34.110Z,0.00050321,20.53143856,0.010331625197777602,sell,bittrex,ETC/BTC
,2019-08-06T16:10:02.000Z,11700.00000,0.02000000,1.831176129042702e+13,buy,kraken,BTC/USD
165367412,2019-08-06T10:47:20.435Z,11673.39000000,0.00096800,11.29984152,buy,binance,BTC/USDT
,2019-08-06T10:02:21.000Z,0.019320,0.39529974,3.0237456535026554e+07,buy,kraken,ETH/BTC
32818095,2019-08-06T10:46:50.142Z,0.00807900,15.86000000,0.12813293999999997,buy,binance,LTC/BTC
383473004,2019-08-06T10:47:02.000Z,0.019646,9.0,0.176814,buy,bitfinex,ETH/BTC
383431767,2019-08-06T10:47:11.000Z,0.008116,36.92179138,0.29965725884008,buy,bitfinex,LTC/BTC
,2019-08-06T10:47:01.000Z,0.00054200,31.52098052,848277.9244715906,buy,kraken,ETC/BTC
383484190,2019-08-06T10:47:36.000Z,11678.0,0.59485728,6946.743315840001,sell,bitfinex,BTC/USD
,2019-08-06T12:39:57.000Z,11600.00000,0.00100000,1.8155104289434e+13,sell,kraken,BTC/USD
383431755,2019-08-06T10:47:06.000Z,0.0081036,14.42098445,0.11686188958902001,sell,bitfinex,LTC/BTC
383484288,2019-08-06T10:47:44.000Z,11698.0,4.0,46792,buy,bitfinex,BTC/USD
383484377,2019-08-06T10:47:58.000Z,11713.0,0.77136763,9035.02905019,buy,bitfinex,BTC/USD
35111516,2019-08-06T08:42:45.040Z,0.00904659,0.39298524,0.0035551763423316003,buy,bittrex,DASH/BTC
9241382,2019-08-06T10:35:36.014Z,0.00898300,0.25000000,0.00224575,buy,binance,DASH/BTC
9241374,2019-08-06T10:34:54.561Z,0.00900500,0.88400000,0.007960420000000001,buy,binance,DASH/BTC
16184818,2019-08-06T10:47:15.820Z,0.00052300,8.56000000,0.004476880000000001,sell,binance,ETC/BTC
,2019-08-06T10:45:02.000Z,11850.00000,0.03924032,1.8546296381613914e+13,sell,kraken,BTC/USD
383473286,2019-08-06T10:47:11.000Z,0.00052205,22.7,0.011850535,sell,bitfinex,ETC/BTC
9241648,2019-08-06T10:47:43.729Z,0.00911400,1.27400000,0.011611236,buy,binance,DASH/BTC
137453740,2019-08-06T10:48:18.908Z,0.01961000,0.00600000,0.00011766,sell,binance,ETH/BTC
,2019-08-06T10:46:46.000Z,0.00808000,32.69184134,1.264591432219296e+07,buy,kraken,LTC/BTC
,2019-08-06T14:07:50.000Z,0.00053900,25.24221000,843589.15345397,sell,kraken,ETC/BTC
861596,2019-08-06T10:10:40.000Z,0.019371,2.42397000,0.04695472287,sell,cex.io,ETH/BTC
